1000001786949043,1,2001-11-11
1000001786949049,1,2001-11-11
1000001786949050,1,2001-11-11
1000001786949059,4,2019-04-01
1000001786949061,1,2001-11-11
1000001786949067,1,2001-11-11
1000001786949074,2,2015-05-12
1000001786949090,1,2001-11-11
1000001786949097,1,2001-11-11
1000001786949099,2,2006-11-13
1000001786949100,1,2001-11-11
1000001786949101,1,2001-11-11
1000001786949102,1,2001-11-11
1000001786949103,1,2001-11-11
1000001786949104,1,2001-11-11
1000001786949120,2,2005-02-06
1000001786949128,1,2001-11-11
1000001786949129,1,2001-11-11
1000001786949136,1,2001-11-11
1000001786949137,1,2001-11-11
1000001786949140,1,2001-11-11
1000001786949160,1,2001-11-11
1000001786949163,1,2001-11-11
1000001786949168,2,2005-02-06
1000001786949171,3,2015-05-12
1000001786949175,1,2001-11-11
1000001786949177,1,2001-11-11
1000001786949190,1,2001-11-11
1000001786949191,1,2001-11-11
1000001786949192,1,2001-11-11
1000001786949203,1,2001-11-11
1000001786949204,1,2001-11-11
1000001786949208,1,2001-11-11
1000001786949220,1,2001-11-11
1000001786949221,3,2018-01-24
1000001786949223,1,2001-11-11
1000001786949224,1,2001-11-11
1000001786949225,1,2001-11-11
1000001786949227,1,2001-11-11
1000001786949229,1,2001-11-11
1000001786949233,3,2019-04-01
1000001786949241,1,2001-11-11
1000001786949249,3,2019-04-01
1000001786949251,3,2008-03-11
1000001786949263,1,2001-11-11
1000001786949271,1,2001-11-11
1000001786949282,2,2005-02-06
1000001786949295,1,2001-11-11
1000001786949307,1,2001-11-11
1000001786949308,1,2001-11-11
1000001786949313,2,2015-05-12
1000001786949337,1,2001-11-11
1000001786949338,1,2001-11-11
1000001786949339,1,2001-11-11
1000001786949341,1,2001-11-11
1000001786949343,1,2001-11-11
1000001786949348,1,2001-11-11
1000001786949349,2,2003-02-23
1000001786949350,1,2001-11-11
1000001786949351,1,2001-11-11
1000001786949359,1,2001-11-11
1000001786949365,3,2006-11-13
1000001786949369,2,2015-05-12
1000001786949370,2,2015-05-12
1000001786949372,1,2001-11-11
1000001786949373,1,2001-11-11
1000001786949374,2,2003-05-23
1000001786949380,4,2015-04-12
1000001786949381,1,2001-11-11
1000001786949387,1,2001-11-11
1000001786949394,2,2015-05-12
1000001786949395,1,2001-11-11
1000001786949397,1,2001-11-11
1000001786949403,1,2001-11-11
1000001786949404,1,2001-11-11
1000001786949405,1,2001-11-11
1000001786949406,1,2001-11-11
1000001786949407,1,2001-11-11
1000001786949416,1,2001-11-11
1000001786949417,1,2001-11-11
1000001786949419,1,2001-11-11
1000001786949422,2,2006-11-13
1000001786949426,1,2001-11-11
1000001786949428,3,2017-03-21
1000001786949434,1,2001-11-11
1000001786949442,1,2001-11-11
1000001786949445,4,2006-11-13
1000001786949446,2,2006-11-13
1000001786949450,2,2006-11-13
1000001786949454,1,2001-11-11
1000001786949460,1,2001-11-11
1000001786949469,1,2001-11-11
1000001786949477,1,2001-11-11
1000001786949496,3,2015-05-12
1000001786949502,3,2019-04-01
1000001786949516,1,2001-11-11
1000001786949517,1,2001-11-11
1000001786949523,1,2001-11-11
1000001786949525,1,2001-11-11
1000001786949533,2,2015-05-12
1000001786949539,1,2001-11-11
1000001786949551,1,2001-11-11
1000001786949553,2,2005-02-06
1000001786949554,2,2005-02-06
1000001786949560,2,2005-02-06
1000001786949567,3,2005-02-06
1000001786949573,1,2001-11-11
1000001786949575,1,2001-11-11
1000001786949576,2,2008-04-11
1000001786949583,1,2001-11-11
1000001786949584,1,2001-11-11
1000001786949589,1,2001-11-11
1000001786949597,1,2001-11-11
1000001786949601,1,2001-11-11
1000001786949603,2,2015-05-12
1000001786949605,1,2001-11-11
1000001786949614,1,2001-11-11
1000001786949624,3,2015-05-12
1000001786949625,1,2001-11-11
1000001786949630,1,2001-11-11
1000001786949631,1,2001-11-11
1000001786949633,1,2001-11-11
1000001786949648,1,2001-11-11
1000001786949649,1,2001-11-11
1000001786949650,1,2001-11-11
1000001786949655,1,2001-11-11
1000001786949671,1,2001-11-11
1000001786949672,1,2001-11-11
1000001786949673,2,2005-02-06
1000001786949679,1,2001-11-11
1000001786949683,1,2001-11-11
1000001786949684,1,2001-11-11
1000001786949702,2,2015-05-12
1000001786949706,5,2009-02-07
1000001786949735,6,2008-03-11
1000001786949740,1,2001-11-11
1000001786949752,2,2015-04-12
1000001786949774,1,2001-11-11
1000001786949787,2,2006-11-13
1000001786949791,1,2001-11-11
1000001786949793,3,2015-05-12
1000001786949798,1,2001-11-11
1000001786949799,1,2001-11-11
1000001786949812,1,2001-11-11
1000001786949817,1,2001-11-11
1000001786949827,1,2001-11-11
1000001786949828,3,2018-01-24
1000001786949830,1,2001-11-11
1000001786949847,1,2001-11-11
1000001786949853,2,2005-02-06
1000001786949856,1,2001-11-11
1000001786949871,1,2001-11-11
1000001786949872,2,2015-05-12
1000001786949882,1,2001-11-11
1000001786949887,2,2005-02-06
1000001786949896,1,2001-11-11
1000001786949936,1,2001-11-11
1000001786949950,1,2001-11-11
1000001786949967,1,2001-11-11
1000001786949978,1,2001-11-11
1000001786949994,2,2005-02-06
1000001786949997,2,2015-05-12
1000001786950004,1,2001-11-11
1000001786950005,1,2001-11-11
1000001786950016,4,2015-04-12
1000001786950017,3,2008-04-11
1000001786950018,2,2005-02-06
1000001786950021,1,2001-11-11
1000001786950035,1,2001-11-11
1000001786950038,1,2001-11-11
1000001786950040,1,2001-11-11
1000001786950045,2,2015-05-12
1000001786950052,1,2001-11-11
1000001786950057,1,2001-11-11
1000001786950058,1,2001-11-11
1000001786950061,5,2015-04-12
1000001786950069,2,2005-02-06
1000001786950076,1,2001-11-11
1000001786950100,1,2001-11-11
1000001786950110,3,2015-05-12
1000001786950111,3,2019-04-30
1000001786950112,3,2019-04-01
1000001786950129,2,2005-02-06
1000001786950134,1,2001-11-11
1000001786950136,1,2001-11-11
1000001786950138,1,2001-11-11
1000001786950144,1,2001-11-11
1000001786950145,1,2001-11-11
1000001786950147,1,2001-11-11
1000001786950155,1,2001-11-11
1000001786950158,1,2001-11-11
1000001786950173,1,2001-11-11
1000001786950176,1,2001-11-11
1000001786950177,1,2001-11-11
1000001786950180,2,2015-05-12
1000001786950198,1,2001-11-11
1000001786950214,1,2001-11-11
1000001786950215,1,2001-11-11
1000001786950220,1,2001-11-11
1000001786950224,1,2001-11-11
1000001786950225,1,2001-11-11
1000001786950227,2,2019-03-22
1000001786950228,1,2001-11-11
1000001786950229,2,2005-02-06
1000001786950238,1,2001-11-11
1000001786950243,4,2008-03-11
1000001786950250,1,2001-11-11
1000001786950251,2,2008-11-11
1000001786950252,1,2001-11-11
1000001786950266,2,2005-02-06
1000001786950273,1,2001-11-11
1000001786950275,1,2001-11-11
1000001786950283,4,2015-05-12
1000001786950285,2,2005-02-06
1000001786950293,1,2001-11-11
1000001786950295,1,2001-11-11
1000001786950296,1,2001-11-11
1000001786950305,2,2016-05-10
1000001786950309,4,2008-03-11
1000001786950315,3,2008-03-11
1000001786950319,1,2001-11-11
1000001786950326,1,2001-11-11
1000001786950333,1,2001-11-11
1000001786950334,1,2001-11-11
1000001786950337,1,2001-11-11
1000001786950343,1,2001-11-11
1000001786950346,2,2015-05-12
1000001786950348,1,2001-11-11
1000001786950349,1,2001-11-11
1000001786950360,2,2005-02-06
1000001786950361,2,2005-02-06
1000001786950374,1,2001-11-11
1000001786950377,1,2001-11-11
1000001786950384,1,2001-11-11
1000001786950387,1,2001-11-11
1000001786950399,1,2001-11-11
1000001786950404,2,2015-05-12
1000001786950409,1,2001-11-11
1000001786950423,2,2015-05-12
1000001786950431,1,2001-11-11
1000001786950432,1,2001-11-11
1000001786950435,1,2001-11-11
1000001786950453,1,2001-11-11
1000001786950454,2,2005-02-06
1000001786950456,1,2001-11-11
1000001786950459,1,2001-11-11
1000001786950469,1,2001-11-11
1000001786950472,1,2001-11-11
1000001786950486,2,2005-02-06
1000001786950495,1,2001-11-11
1000001786950496,3,2015-05-12
1000001786950497,1,2001-11-11
1000001786950500,2,2005-02-06
1000001786950501,1,2001-11-11
1000001786950502,1,2001-11-11
1000001786950503,1,2001-11-11
1000001786950506,1,2001-11-11
1000001786950518,3,2015-05-12
1000001786950520,1,2001-11-11
1000001786950530,2,2005-02-06
1000001786950539,1,2001-11-11
1000001786950541,2,2005-02-06
1000001786950542,3,2006-11-13
1000001786950544,1,2001-11-11
1000001786950546,1,2001-11-11
1000001786950548,2,2015-05-12
1000001786950550,1,2001-11-11
1000001786950551,1,2001-11-11
1000001786950556,1,2001-11-11
1000001786950559,3,2015-05-12
1000001786950561,1,2001-11-11
1000001786950566,1,2001-11-11
1000001786950579,3,2008-03-11
1000001786950609,1,2001-11-11
1000001786950611,2,2005-02-06
1000001786950618,2,2015-04-12
1000001786950624,1,2001-11-11
1000001786950639,4,2009-02-07
1000001786950665,2,2015-05-12
1000001786950668,2,2005-02-06
1000001786950694,1,2001-11-11
1000001786950705,1,2001-11-11
1000001786950709,2,2005-02-06
1000001786950711,2,2018-11-30
1000001786950714,1,2001-11-11
1000001786950725,2,2018-11-15
1000001786950730,2,2015-05-12
1000001786950741,1,2001-11-11
1000001786950753,2,2005-02-06
1000001786950754,1,2001-11-11
1000001786950759,1,2001-11-11
1000001786950760,2,2005-02-06
1000001786950763,2,2005-02-06
1000001786950766,1,2001-11-11
1000001786950775,1,2001-11-11
1000001786950776,1,2001-11-11
1000001786950784,2,2015-05-12
1000001786950790,1,2001-11-11
1000001786950798,1,2001-11-11
1000001786950830,1,2001-11-11
1000001786950832,2,2015-05-12
1000001786950837,1,2001-11-11
1000001786950842,2,2005-02-06
1000001786950843,1,2001-11-11
1000001786950849,1,2001-11-11
1000001786950886,1,2001-11-11
1000001786950887,2,2003-02-23
1000001786950895,1,2001-11-11
1000001786950903,1,2001-11-11
1000001786950904,2,2015-05-12
1000001786950906,2,2005-02-06
1000001786950909,4,2010-01-14
1000001786950913,1,2001-11-11
1000001786950914,2,2005-02-06
1000001786950917,1,2001-11-11
1000001786950922,2,2005-02-06
1000001786950923,1,2001-11-11
1000001786950927,2,2005-02-06
1000001786950929,2,2005-02-06
1000001786950938,3,2009-06-01
1000001786950944,1,2001-11-11
1000001786950948,1,2001-11-11
1000001786950949,2,2015-05-12
1000001786950950,2,2005-02-06
1000001786950951,2,2019-04-01
1000001786950958,1,2001-11-11
1000001786950966,1,2001-11-11
1000001786950970,1,2001-11-11
1000001786950971,1,2001-11-11
1000001786950976,1,2001-11-11
1000001786950978,1,2001-11-11
1000001786950979,1,2001-11-11
1000001786950984,2,2019-04-01
1000001786951001,1,2001-11-11
1000001786951032,1,2001-11-11
1000001786951033,2,2005-02-06
1000001786951035,1,2001-11-11
1000001786951046,2,2005-02-06
1000001786951048,1,2001-11-11
1000001786951052,1,2001-11-11
1000001786951067,1,2001-11-11
1000001786951068,3,2008-03-11
1000001786951070,1,2001-11-11
1000001786951071,2,2015-05-12
1000001786951073,2,2005-02-06
1000001786951087,2,2003-02-23
1000001786951096,2,2015-05-12
1000001786951105,1,2001-11-11
1000001786951111,1,2001-11-11
1000001786951126,1,2001-11-11
1000001786951131,1,2001-11-11
1000001786951186,1,2001-11-11
1000001786951188,1,2001-11-11
1000001786951189,1,2001-11-11
1000001786951192,2,2015-05-12
1000001786951193,1,2001-11-11
1000001786951195,2,2005-02-06
1000001786951200,2,2015-05-12
1000001786951203,1,2001-11-11
1000001786951216,1,2001-11-11
1000001786951217,1,2001-11-11
1000001786951229,1,2001-11-11
1000001786951230,1,2001-11-11
1000001786951232,1,2001-11-11
1000001786951235,6,2008-03-11
1000001786951236,3,2015-04-12
1000001786951237,5,2015-04-12
1000001786951246,1,2001-11-11
1000001786951256,1,2001-11-11
1000001786951272,2,2005-02-06
1000001786951289,2,2005-02-06
1000001786951296,3,2015-05-12
1000001786951297,1,2001-11-11
1000001786951305,2,2005-02-06
1000001786951308,1,2001-11-11
1000001786951309,1,2001-11-11
1000001786951313,2,2015-05-12
1000001786951327,1,2001-11-11
1000001786951332,1,2001-11-11
1000001786951341,3,2008-03-11
1000001786951342,1,2001-11-11
1000001786951350,1,2001-11-11
1000001786951353,4,2008-03-11
1000001786951354,2,2005-02-06
1000001786951367,1,2001-11-11
1000001786951370,4,2015-04-12
1000001786951371,2,2015-05-12
1000001786951372,1,2001-11-11
1000001786951378,2,2015-05-12
1000001786951379,2,2005-02-06
1000001786951389,1,2001-11-11
1000001786951392,1,2001-11-11
1000001786951394,2,2015-05-12
1000001786951396,3,2015-05-12
1000001786951398,3,2005-02-06
1000001786951402,2,2005-02-06
1000001786951413,1,2001-11-11
1000001786951423,1,2001-11-11
1000001786951424,1,2001-11-11
1000001786951434,1,2001-11-11
1000001786951460,1,2001-11-11
1000001786951465,1,2001-11-11
1000001786951466,1,2001-11-11
1000001786951467,1,2001-11-11
1000001786951468,1,2001-11-11
1000001786951469,2,2003-02-23
1000001786951471,2,2005-02-06
1000001786951476,2,2001-11-11
1000001786951501,1,2001-11-11
1000001786951515,1,2001-11-11
1000001786951533,4,2017-03-21
1000001786951546,1,2001-11-11
1000001786951562,1,2001-11-11
1000001786951568,3,2006-11-13
1000001786951575,2,2005-02-06
1000001786951576,2,2005-02-06
1000001786951579,1,2001-11-11
1000001786951580,1,2001-11-11
1000001786951586,2,2005-02-06
1000001786951592,3,2015-05-12
1000001786951593,2,2005-02-06
1000001786951610,2,2005-02-06
1000001786951630,1,2001-11-11
1000001786951635,2,2005-02-06
1000001786951648,2,2001-11-11
1000001786951652,5,2015-04-12
1000001786951655,1,2001-11-11
1000001786951674,1,2001-11-11
1000001786951676,1,2001-11-11
1000001786951678,2,2005-02-06
1000001786951680,2,2005-02-06
1000001786951686,2,2005-02-06
1000001786951687,2,2005-02-06
1000001786951690,4,2015-05-12
1000001786951693,1,2001-11-11
1000001786951697,3,2005-02-06
1000001786951708,4,2008-03-11
1000001786951718,1,2001-11-11
1000001786951719,2,2005-02-06
1000001786951730,1,2001-11-11
1000001786951734,1,2001-11-11
1000001786951746,1,2001-11-11
1000001786951748,2,2005-02-06
1000001786951756,1,2001-11-11
1000001786951761,1,2001-11-11
1000001786951762,2,2005-07-23
1000001786951771,1,2001-11-11
1000001786951773,2,2015-05-12
1000001786951775,1,2001-11-11
1000001786951787,2,2005-02-06
1000001786951788,4,2015-05-12
1000001786951803,3,2009-08-04
1000001786951804,1,2001-11-11
1000001786951805,2,2005-02-06
1000001786951809,1,2001-11-11
1000001786951819,1,2001-11-11
1000001786951822,1,2001-11-11
1000001786951827,1,2001-11-11
1000001786951833,2,2015-05-12
1000001786951834,1,2001-11-11
1000001786951841,1,2001-11-11
1000001786951843,2,2008-11-11
1000001786951845,2,2005-02-06
1000001786951850,1,2001-11-11
1000001786951855,2,2005-02-06
1000001786951875,2,2005-02-06
1000001786951897,2,2005-02-06
1000001786951919,1,2001-11-11
1000001786951920,1,2001-11-11
1000001786951929,2,2003-05-23
1000001786951955,1,2001-11-11
1000001786951960,3,2008-03-11
1000001786951966,1,2001-11-11
1000001786951970,1,2001-11-11
1000001786951973,1,2001-11-11
1000001786951986,3,2015-05-12
1000001786951987,1,2001-11-11
1000001786951989,1,2001-11-11
1000001786951990,1,2001-11-11
1000001786951996,2,2005-02-06
1000001786951997,2,2005-02-06
1000001786952000,2,2005-02-06
1000001786952014,1,2001-11-11
1000001786952015,1,2001-11-11
1000001786952018,2,2015-05-12
1000001786952035,1,2001-11-11
1000001786952037,1,2001-11-11
1000001786952038,1,2001-11-11
1000001786952040,3,2005-02-06
1000001786952042,1,2001-11-11
1000001786952048,2,2005-02-06
1000001786952049,1,2001-11-11
1000001786952050,1,2001-11-11
1000001786952054,2,2005-02-06
1000001786952055,2,2005-02-06
1000001786952063,1,2001-11-11
1000001786952069,1,2001-11-11
1000001786952070,1,2001-11-11
1000001786952077,2,2001-11-11
1000001786952080,2,2015-04-12
1000001786952081,1,2001-11-11
1000001786952082,1,2001-11-11
1000001786952101,1,2001-11-11
1000001786952105,1,2001-11-11
1000001786952118,1,2001-11-11
1000001786952122,2,2018-11-19
1000001786952124,1,2001-11-11
1000001786952125,1,2001-11-11
1000001786952126,2,2018-11-19
1000001786952129,1,2001-11-11
1000001786952130,1,2001-11-11
1000001786952135,1,2001-11-11
1000001786952152,2,2015-05-12
1000001786952158,2,2006-11-13
1000001786952168,1,2001-11-11
1000001786952180,1,2001-11-11
1000001786952181,1,2001-11-11
1000001786952182,2,2019-03-22
1000001786952186,1,2001-11-11
1000001786952187,1,2001-11-11
1000001786952201,2,2003-02-23
1000001786952232,2,2005-02-06
1000001786952235,1,2001-11-11
1000001786952236,1,2001-11-11
1000001786952237,2,2005-02-06
1000001786952240,4,2008-03-11
1000001786952241,2,2005-02-06
1000001786952242,3,2009-08-04
1000001786952245,4,2008-03-11
1000001786952260,2,2005-02-06
1000001786952267,3,2008-03-11
1000001786952271,1,2001-11-11
1000001786952272,2,2005-02-06
1000001786952273,1,2001-11-11
1000001786952279,1,2001-11-11
1000001786952280,1,2001-11-11
1000001786952290,3,2005-02-06
1000001786952291,2,2005-02-06
1000001786952292,1,2001-11-11
1000001786952295,4,2017-03-28
1000001786952303,1,2001-11-11
1000001786952308,1,2001-11-11
1000001786952309,2,2005-02-06
1000001786952333,1,2001-11-11
1000001786952342,5,2017-03-21
1000001786952343,1,2001-11-11
1000001786952344,2,2005-02-06
1000001786952347,1,2001-11-11
1000001786952351,4,2008-03-11
1000001786952359,1,2001-11-11
1000001786952360,1,2001-11-11
1000001786952375,3,2014-08-12
1000001786952382,1,2001-11-11
1000001786952383,1,2001-11-11
1000001786952400,1,2001-11-11
1000001786952401,1,2001-11-11
1000001786952416,4,2008-01-30
1000001786952422,1,2001-11-11
1000001786952429,1,2001-11-11
1000001786952431,2,2005-02-06
1000001786952439,2,2005-02-06
1000001786952452,1,2001-11-11
1000001786952453,1,2001-11-11
1000001786952468,7,2005-02-06
1000001786952471,1,2001-11-11
1000001786952476,2,2005-02-06
1000001786952478,1,2001-11-11
1000001786952479,1,2001-11-11
1000001786952487,1,2001-11-11
1000001786952488,1,2001-11-11
1000001786952493,1,2001-11-11
1000001786952501,1,2001-11-11
1000001786952507,1,2001-11-11
1000001786952511,1,2001-11-11
1000001786952521,3,2018-01-24
1000001786952527,4,2008-03-11
1000001786952528,2,2005-02-06
1000001786952533,1,2001-11-11
1000001786952534,1,2001-11-11
1000001786952535,1,2001-11-11
1000001786952542,1,2001-11-11
1000001786952557,2,2018-11-15
1000001786952558,1,2001-11-11
1000001786952577,1,2001-11-11
1000001786952581,1,2001-11-11
1000001786952584,3,2008-03-11
1000001786952585,1,2001-11-11
1000001786952597,1,2001-11-11
1000001786952600,5,2008-03-11
1000001786952605,2,2015-04-12
1000001786952613,2,2001-11-11
1000001786952616,2,2006-11-13
1000001786952618,4,2008-03-05
1000001786952624,2,2005-02-06
1000001786952644,1,2001-11-11
1000001786952647,1,2001-11-11
1000001786952653,1,2001-11-11
1000001786952654,1,2001-11-11
1000001786952660,3,2008-04-11
1000001786952677,1,2001-11-11
1000001786952678,1,2001-11-11
1000001786952685,3,2015-05-12
1000001786952686,1,2001-11-11
1000001786952698,2,2015-05-12
1000001786952702,2,2015-05-12
1000001786952703,2,2005-02-06
1000001786952706,1,2001-11-11
1000001786952707,2,2015-05-12
1000001786952715,2,2008-04-11
1000001786952722,2,2015-05-12
1000001786952730,1,2001-11-11
1000001786952733,3,2006-11-13
1000001786952737,1,2001-11-11
1000001786952738,1,2001-11-11
1000001786952744,1,2001-11-11
1000001786952746,1,2001-11-11
1000001786952752,1,2001-11-11
1000001786952759,4,2008-03-11
1000001786952761,1,2001-11-11
1000001786952762,1,2001-11-11
1000001786952774,2,2005-02-06
1000001786952776,1,2001-11-11
1000001786952783,4,2018-01-24
1000001786952796,1,2001-11-11
1000001786952797,1,2001-11-11
1000001786952798,1,2001-11-11
1000001786952802,1,2001-11-11
1000001786952804,1,2001-11-11
1000001786952807,1,2001-11-11
1000001786952809,1,2001-11-11
1000001786952816,2,2005-02-06
1000001786952827,2,2015-05-12
1000001786952828,2,2005-02-06
1000001786952829,1,2001-11-11
1000001786952837,4,2019-04-02
1000001786952914,2,2005-02-06
1000001786952915,1,2001-11-11
1000001786952916,1,2001-11-11
1000001786952917,1,2001-11-11
1000001786952921,1,2001-11-11
1000001786952922,1,2001-11-11
1000001786952929,3,2009-08-04
1000001786952939,5,2015-04-12
1000001786952944,2,2015-05-12
1000001786952949,1,2001-11-11
1000001786952951,1,2001-11-11
1000001786952963,1,2001-11-11
1000001786952964,1,2001-11-11
1000001786952970,2,2005-02-06
1000001786952992,3,2015-05-12
1000001786952993,2,2005-02-06
1000001786952994,3,2015-05-12
1000001786953049,1,2001-11-11
1000001786953050,3,2009-08-04
1000001786953056,2,2005-02-06
1000001786953074,2,2015-05-12
1000001786953075,1,2001-11-11
1000001786953083,3,2008-01-30
1000001786953085,3,2015-05-12
1000001786953087,3,2015-05-12
1000001786953088,13,2015-05-12
1000001786953151,2,2005-02-06
1000001786953152,1,2001-11-11
1000001786953155,1,2001-11-11
1000001786953156,2,2015-05-12
1000001786953157,1,2001-11-11
1000001786953162,2,2005-02-06
1000001786953163,2,2005-02-06
1000001786953180,2,2005-02-06
1000001786953183,1,2001-11-11
1000001786953192,2,2015-04-12
1000001786953208,1,2001-11-11
1000001786953222,3,2019-03-29
1000001786953223,1,2001-11-11
1000001786953224,2,2005-02-06
1000001786953225,1,2001-11-11
1000001786953232,1,2001-11-11
1000001786953238,2,2005-02-06
1000001786953239,2,2005-02-06
1000001786953254,1,2001-11-11
1000001786953288,1,2001-11-11
1000001786953339,3,2006-11-13
1000001786953346,2,2005-02-06
1000001786953350,2,2005-02-06
1000001786953356,4,2019-04-30
1000001786953369,1,2001-11-11
1000001786953376,5,2005-02-06
1000001786953377,1,2001-11-11
1000001786953379,2,2005-02-06
1000001786953389,2,2005-02-06
1000001786953391,1,2001-11-11
1000001786953402,1,2001-11-11
1000001786953406,4,2015-05-12
1000001786953408,2,2005-02-06
1000001786953419,2,2005-02-06
1000001786953420,2,2005-02-06
1000001786953444,2,2015-05-12
1000001786953453,1,2001-11-11
1000001786953454,6,2010-09-20
1000001786953458,2,2009-02-07
1000001786953459,3,2005-02-06
1000001786953465,7,2015-04-12
1000001786953502,4,2019-04-30
1000001786953503,5,2019-04-30
1000001786953505,1,2001-11-11
1000001786953510,2,2015-04-12
1000001786953512,1,2001-11-11
1000001786953513,1,2001-11-11
1000001786953514,1,2001-11-11
1000001786953515,2,2005-02-06
1000001786953528,4,2015-05-12
1000001786953529,1,2001-11-11
1000001786953530,1,2001-11-11
1000001786953531,1,2001-11-11
1000001786953533,3,2019-04-30
1000001786953538,1,2001-11-11
1000001786953539,1,2001-11-11
1000001786953541,2,2015-05-12
1000001786953542,1,2001-11-11
1000001786953552,4,2015-05-12
1000001786953557,5,2019-04-30
1000001786953558,3,2015-05-12
1000001786953560,1,2001-11-11
1000001786953571,10,2015-05-12
1000001786953572,3,2015-05-12
1000001786953573,3,2015-05-12
1000001786953574,3,2015-05-12
1000001786953575,3,2015-05-12
1000001786953576,4,2017-03-23
1000001786953577,2,2005-02-06
1000001786953578,2,2005-02-06
1000001786953579,2,2003-02-23
1000001786953583,6,2015-05-12
1000001786953590,1,2001-11-11
1000001786953591,2,2005-02-06
1000001786953595,1,2001-11-11
1000001786953596,3,2019-04-02
1000001786953597,2,2005-02-06
1000001786953605,2,2005-02-06
1000001786953607,2,2005-02-06
1000001786953609,2,2005-02-06
1000001786953610,1,2001-11-11
1000001786953611,2,2005-02-06
1000001786953635,2,2015-05-12
1000001786953645,6,2015-05-12
1000001786953646,2,2005-02-06
1000001786953647,1,2001-11-11
1000001786953658,1,2001-11-11
1000001786953659,1,2001-11-11
1000001786953680,3,2015-05-12
1000001786953681,3,2015-05-12
1000001786953687,3,2015-05-12
1000001786953688,2,2005-02-06
1000001786953689,2,2005-02-06
1000001786953690,2,2005-02-06
1000001786953693,4,2007-12-18
1000001786953705,3,2015-05-12
1000001786953707,3,2015-05-12
1000001786953726,2,2005-02-06
1000001786953728,1,2001-11-11
1000001786953746,2,2005-02-06
1000001786953747,2,2005-02-06
1000001786953748,3,2015-05-12
1000001786953760,2,2005-02-06
1000001786953768,1,2001-11-11
1000001786953802,13,2019-04-02
